lang,is_retweeted,full_text,created_at,hashtags,location,id,user
en,False,"RT @bhavyarathore8: #MeraParivarBhajapaParivar From independence till now 25,942 valiant men have sacrificed their lives on our motherland,…",Sat Mar 02 11:13:22 +0000 2019,MeraParivarBhajapaParivar,,1101802674318655488,1096706044322111488
en,False,"RT @DunyaNews: Foreign media exposes Narendra Modi for his election-winning propaganda. Watch this report!

For more videos visit: https://…",Sat Mar 02 11:13:16 +0000 2019,,Uk,1101802648536313857,1513443366
en,False,"I am not Anti-Narendra Modi, i just ask him questions https://t.co/DxLQsKd2Ef",Sat Mar 02 11:13:15 +0000 2019,,Vadodara,1101802645235421185,117328987
en,False,"RT @TheEconomist: After a long three-decade lull, violence has spiralled once again under Narendra Modi https://t.co/cvjGrSVGHk",Sat Mar 02 11:13:07 +0000 2019,,United States of America 😇,1101802610300985345,798666202511855616
en,False,"RT @AmitShah: PM Narendra Modi’s government has zero tolerance policy towards terrorism.

The Prime Minister has given our security agencie…",Sat Mar 02 11:12:52 +0000 2019,,,1101802549059842048,1093102789176086528
en,False,"RT @MousamiSingh1: One EXTRAORDINARY story of India's two bravehearts.

Wing commander  ABHINANDAN who hit down enemy's F16 with much infer…",Sat Mar 02 11:12:51 +0000 2019,,,1101802544823586817,920894669826883584
en,False,"RT @INCIndia: When I speak of Chowkidar, everyone knows that I'm speaking of Narendra Modi. This Chowkidar hasn't just stolen from IAF in R…",Sat Mar 02 11:12:50 +0000 2019,,,1101802539274723328,1367575716
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/SG1mslQR2V via @Change,Sat Mar 02 11:12:44 +0000 2019,,Hong Kong,1101802515329359872,2348990692
en,False,"RT @INCIndia: Congress party had given Special Status to Assam. Narendra Modi, RSS, BJP took that away from Assam. When we come back to pow…",Sat Mar 02 11:12:43 +0000 2019,,Dehradun,1101802507737526272,1033414061042491393
en,False,"RT @Ra_THORe: PM ⁦@narendramodi⁩ ji says over 1.1 crore farmers have got Kisan scheme payout 
 https://t.co/EtKeco6HmA https://t.co/03E3hhi…",Sat Mar 02 11:12:40 +0000 2019,,"Ahmadabad City, India",1101802498694668288,868027819523162113
en,False,RT @FinancialTimes: Narendra Modi's scepticism towards Pakistan isn't new. Now as India's prime minister he is carrying on with an aggressi…,Sat Mar 02 11:12:39 +0000 2019,,India,1101802491098722305,793289319918215168
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/X7pWnir1Ge vi… https://t.co/ivUoLix1EE,Sat Mar 02 11:12:37 +0000 2019,,Pakistan,1101802486527115265,2255078617
en,False,RT @sanjukta: If there is a one person who should be on top of this list #GaddarList it is Narendra Modi. He repeatedly harms the nation fo…,Sat Mar 02 11:12:35 +0000 2019,GaddarList,,1101802475080876032,154211878
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 11:12:26 +0000 2019,,Bahrain,1101802438665879553,320068989
en,False,"RT @INCIndia: When I speak of Chowkidar, everyone knows that I'm speaking of Narendra Modi. This Chowkidar hasn't just stolen from IAF in R…",Sat Mar 02 11:12:26 +0000 2019,,,1101802438460203009,2900024382
en,False,Modi is great man.if you think save nation again Narendra modi.,Sat Mar 02 11:12:26 +0000 2019,,,1101802437369872384,1101800596808577027
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 11:12:25 +0000 2019,,india,1101802436086374401,877454054
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 11:12:17 +0000 2019,,,1101802401902850049,928150009
en,False,Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/4rmOdhnSyp via @Change,Sat Mar 02 11:12:14 +0000 2019,,"Punjab, Pakistan",1101802386241269760,1033714160071319552
en,False,"The Prime Minister, Shri Narendra Modi meeting the President of Maldives, Mr. Ibrahim Mohamed Solih................… https://t.co/WR4EWDLvzt",Sat Mar 02 11:12:09 +0000 2019,,,1101802368889286656,1093372686410014721
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 11:12:07 +0000 2019,,"Gujarat, india",1101802359317905409,134039674
en,False,RT @TVMohandasPai: Here's how PM Narendra Modi transforming India - FE ⁦@narendramodi⁩ ⁦@PMOIndia⁩ ⁦@arunjaitley⁩ ⁦@rsprasad⁩ ⁦@PiyushGoyal…,Sat Mar 02 11:12:00 +0000 2019,,"Abu Dhabi, U.A.E ",1101802331321053184,784392173622005760
en,False,"RT @IamMjahangeer: Pakistan's Prime Minister Imran Khan has written a letter to his Indian counterpart Narendra Modi, the Foreign Office sa…",Sat Mar 02 11:12:00 +0000 2019,,Pakistan,1101802328510947333,1093587528517632001
en,False,RT @Ibn_e_Afsar: Sign a Petition to Declare Narendra Modi as International Terrorist - Sign the Petition! https://t.co/KdM3dKWFE6 via @Chan…,Sat Mar 02 11:11:59 +0000 2019,,Australia,1101802324798959616,1681484366
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 11:11:57 +0000 2019,,,1101802316502466560,1092370773258362880
en,False,Gujarat: PM Narendra Modi to attend two temple functions of Patidars on March 4-5 https://t.co/koa0fuBKo1,Sat Mar 02 11:11:56 +0000 2019,,,1101802311159033856,409311477
en,False,"RT @davidfrawleyved: As India under Narendra Modi develops a greater sense of national identity, purpose and strength, his opposition tries…",Sat Mar 02 11:11:45 +0000 2019,,India,1101802265411649536,309209889
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 11:11:44 +0000 2019,Kotli,"Islamabad, Pakistan",1101802261859262464,2674249884
en,False,@drajoykumar Anyone with the surname of Modi is a thief. Not a decent statement my friend. Forget narendra /Nirav.… https://t.co/6QyMZeyddF,Sat Mar 02 11:11:42 +0000 2019,,India,1101802254116384770,72453460
en,False,"BBC News - Narendra Modi v Imran Khan: Who won the war of perception?
https://t.co/XzBVcjvTGT",Sat Mar 02 11:11:37 +0000 2019,,Turtle Island.,1101802233992175618,811608002872614912
en,False,RT @FinancialXpress: Opinion by @TVMohandasPai | The @narendramodi government has done more than any other government in the recent past to…,Sat Mar 02 11:11:37 +0000 2019,,"West Midlands,UK",1101802231387643904,313479710
en,False,"RT @AmitShah: Had a fruitful meeting with Shri @OfficeOfOPS and other senior leaders of AIADMK. 

NDA under the leadership of PM Narendra M…",Sat Mar 02 11:11:36 +0000 2019,,,1101802227092533248,1093102789176086528
en,False,"RT @IamAlok_Verma: Ceasefire Violations by Pakistan:

2009: 44
2011: 62
2012: 114
2015: 405
2017: 971
2018: 2936

@smritiirani says this is…",Sat Mar 02 11:11:35 +0000 2019,,"Chennai, India.",1101802223036596227,82323063
en,False,Narendra Modi v Imran Khan: Who won the war of perception? https://t.co/6SYm5MVW2D,Sat Mar 02 11:11:31 +0000 2019,,日本 関東地方,1101802209694478336,68993180
en,False,Opinion: Imran Khan extends the hand of diplomacy – but India’s far-right are spoiling for war https://t.co/wtyonrae87,Sat Mar 02 11:11:29 +0000 2019,,"Lahore, Pakistan",1101802197740851200,2662168495
en,False,"@DrRizwanAhmed1 Dr Syed, Narendra Modi doesn't need yr advice or your courage to decide about the next attack on Pa… https://t.co/rhJoucvo2z",Sat Mar 02 11:11:25 +0000 2019,,,1101802184654667777,379640535
en,False,"RT @AmitThakerBJP: PM @narendramodi is a firecracker.
Narendra Modi has as much chance of becoming UK's prime minister as I have. says @Bor…",Sat Mar 02 11:11:22 +0000 2019,,,1101802168363991042,1093848369448013825
en,False,There is no doubt @ImranKhanPTI has emerged as more statesman like than @narendamodi. He did not fall for the bait… https://t.co/yFKtyelBTK,Sat Mar 02 11:11:21 +0000 2019,,"Kuala Lumpur City, Kuala Lumpur Federal Territory",1101802167311056896,1970018461
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 11:11:17 +0000 2019,Kotli,Attock Pakistan,1101802148139016194,950770511881101312
en,False,"RT @dheerendra075: Modi haters are now India haters, says PM Narendra Modi. https://t.co/dGAdudKCBs  @G",Sat Mar 02 11:11:12 +0000 2019,,India.....apne desh me,1101802130069848066,2536638368
en,False,"RT @AmitShah: I am sure that under the leadership of PM Narendra Modi ji, NDA alliance in the state of Tamil Nadu will win more than 35 sea…",Sat Mar 02 11:11:12 +0000 2019,,,1101802127196745728,1093102789176086528
en,False,"RT @DunyaNews: Foreign media exposes Narendra Modi for his election-winning propaganda. Watch this report!

For more videos visit: https://…",Sat Mar 02 11:11:12 +0000 2019,,,1101802126404128768,1086961584273047552
en,False,"Overseas indian citizen expose Narendra modi 
#callrecordleak
#modiexpose",Sat Mar 02 11:11:11 +0000 2019,callrecordleak,Pakistan,1101802124592275457,1079464079209713664
en,False,RT @AnujPar64343914: We are proud of our PM..Mr.narendra modi.. https://t.co/wj2OIunUrJ,Sat Mar 02 11:11:08 +0000 2019,,"Haryana, India",1101802112227241984,912726658452299777
en,False,RT @PiyushGoyal: Many unique development and governance models deployed by the Govt led by PM @NarendraModi have had a positive impact on I…,Sat Mar 02 11:11:01 +0000 2019,,,1101802080099020803,1093848369448013825
en,False,"RT @InsafiansPower1: #PeaceLovingPakistan
 Prime Minister Imran Khan is ready to speak with his Indian counterpart Narendra Modi on the tel…",Sat Mar 02 11:10:50 +0000 2019,PeaceLovingPakistan,Mars ,1101802034112671744,1098349806328709120
en,False,"RT @InsafiansPower1: #PeaceLovingPakistan 
Prime Minister Imran Khan on Sunday asked his Indian counterpart Narendra Modi to ""give peace a…",Sat Mar 02 11:10:49 +0000 2019,PeaceLovingPakistan,"Punjab, Pakistan",1101802032149737472,903764213667176449
en,False,RT @JhaSanjay: Narendra Modi uses an official PMO Twitter handle to propagate his hate politics of divisiveness. @INCIndia @RahulGandhi @Ar…,Sat Mar 02 11:10:47 +0000 2019,,India,1101802025359040512,937947201694601217
en,False,"RT @KhaleejMag: Sign a petition to Declare Narendra Modi as Global Terrorist - Sign the Petition! https://t.co/ETpX2HcwwA  

#Kotli #Kashmi…",Sat Mar 02 11:10:44 +0000 2019,Kotli,"Punjab, Pakistan",1101802010943410177,837589364595023872
en,False,"RT @InsafiansPower1: #PeaceLovingPakistan 
Prime Minister Imran Khan is ready to talk to his Indian counterpart Narendra Modi over the tele…",Sat Mar 02 11:10:44 +0000 2019,PeaceLovingPakistan,Mars ,1101802010301607936,1098349806328709120
en,False,"RT @TheEconomist: After a long three-decade lull, violence has spiralled once again under Narendra Modi https://t.co/cvjGrSVGHk",Sat Mar 02 11:10:42 +0000 2019,,"Patna, India",1101802003611627520,2409263402
en,False,"RT @InsafiansPower1: #PeaceLovingPakistan 
Prime Minister Imran Khan on Sunday asked his Indian counterpart Narendra Modi to ""give peace a…",Sat Mar 02 11:10:42 +0000 2019,PeaceLovingPakistan,Mars ,1101802003020349441,1098349806328709120
en,False,"RT @bhavyarathore8: #MeraParivarBhajapaParivar From independence till now 25,942 valiant men have sacrificed their lives on our motherland,…",Sat Mar 02 11:10:39 +0000 2019,MeraParivarBhajapaParivar,,1101801987929042944,1100096209639874560
en,False,"RT @IamAlok_Verma: Ceasefire Violations by Pakistan:

2009: 44
2011: 62
2012: 114
2015: 405
2017: 971
2018: 2936

@smritiirani says this is…",Sat Mar 02 11:10:19 +0000 2019,,,1101801905175621633,732458818811002882
en,False,RT @surjitbhalla: Economists world over have talked about the elusive nature of inclusive growth - @TVMohandasPai documents how @narendramo…,Sat Mar 02 11:10:19 +0000 2019,,हिमाचल। भारत,1101801904416477184,239304636
